id,title,url,description,type,budget_min,budget_max,currency_code,currency_exchange_rate,commitment_hours,commitment_interval,job_names,job_category_names,job_category_ids,bid_count,bid_avg,local,language,source_file
40549835,LearnDash WooCommerce Kursverkauf Integration,https://www.freelancer.com/projects/learndash/LearnDash-WooCommerce-Kursverkauf,"Ich habe bereits eine WordPress-Website online und möchte nun LearnDash zusammen mit WooCommerce so einbinden, dass ich meine Kurse als einzelne Produkte verkaufen kann. Das Ziel ist ein nahtloser Kauf- und Einschreibe-Prozess: Besucher wählen einen Kurs, bezahlen über den bestehenden WooCommerce-Checkout und erhalten danach sofortigen Zugriff innerhalb von LearnDash. Abonnements oder lebenslanger Zugang sind aktuell kein Thema – es geht ausschließlich um den klassischen Einmalkauf.

Konkret stelle ich mir Folgendes vor:
• Installation / Einrichtung der neuesten LearnDash-Version und aller nötigen Add-ons 
• Anlegen eines Beispielkurses in LearnDash samt Zuordnung als WooCommerce-Produkt (Einzelkauf) 
• Konfiguration von Zahlungs-, Bestell- und Zugriffsregeln, sodass der Käufer nach erfolgreicher Zahlung automatisch eingeschrieben wird 
• Ansprechende Kursdetailseite, die WooCommerce-Produktseite und LearnDash-Infos sauber kombiniert 
• Kurzer Walk-through oder Dokumentation, damit ich später selbst weitere Kurse hinzufügen kann

Meine Seite läuft auf aktuellem WordPress mit einem Standard-Theme; Zugriff auf Admin-Dashboard und Hosting bekommt ihr selbstverständlich. Wenn ihr schon ähnliche Projekte umgesetzt habt und routiniert mit WordPress, WooCommerce und LearnDash arbeitet, freue ich mich auf eure Unterstützung.
Ich suche einen deutschen Freelancer, der deutsch spricht und sich mit der deutschen Gesetzeslage auskennt.",fixed,1500,3000.0,EUR,1.14254,,,"PHP, Website Design, WordPress, CSS, HTML, WooCommerce, Payment Gateway Integration, Documentation, Local Job, LearnDash","Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Sales & Marketing, Websites, IT & Software, Websites, IT & Software, Jobs for Anyone, Websites, IT & Software","1, 3, 1, 3, 1, 6, 1, 1, 99, 1",119.0,1800.6094117647058,True,de,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40549809,Digital Ergonomics | Human Simulation | Xsens Motion Capture | ema Work Designer,https://www.freelancer.com/projects/simulation/Digital-Ergonomics-Human-Simulation,"I support manufacturing companies, machine builders and product developers in optimizing workplaces, production processes and products using digital ergonomics.

My services combine motion capture, digital human simulation and ergonomic assessment to identify physical workload, improve productivity and optimize product usability before implementation.

Services include:

• Digital Human Simulation (ema Work Designer)

• Ergonomic workplace assessment (EAWS, RULA, REBA)

• Xsens Motion Capture analysis

• Production process optimization

• Assembly and workstation design

• Product ergonomics and usability evaluation

• Human-centered design for tools and machines

• Comparison of alternative workplace or product concepts

• Scientific reports and technical documentation

Typical customers

• Manufacturing companies

• Automotive suppliers

• Mechanical engineering companies

• Medical device manufacturers

• Consumer product manufacturers

• Universities and research institutes

• R&D departments

Deliverables

• Ergonomic assessment report

• Digital human simulation

• Motion analysis

• Improvement recommendations

• Presentation-ready documentation",hourly,12,18.0,EUR,1.14254,40.0,week,"Product Design, 3D Modelling, 3D Animation, Human Sciences, 3D Design, Digital Design, Simulation, Digital Product Design, Process Simulation, User Ergonomics","Product Sourcing & Manufacturing, Design, Media & Architecture, Design, Media & Architecture, Engineering & Science, Design, Media & Architecture, Engineering & Science, Engineering & Science, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture","8, 3, 3, 5, 3, 5, 5, 3, 1, 3",9.0,24.333333333333332,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40549724,Video & HTML5 Ads,https://www.freelancer.com/projects/video-ads/Video-HTML-Ads,"I have several distinct audience segments and need a cohesive advertising package that speaks to each of them while maintaining a unified corporate, professional look. The campaign’s main goal is brand awareness, so every asset should feel consistent, polished, and instantly recognizable.

Here’s what the work involves:

• Creative concepts 
 – Develop innovative advertising ideas tailored to each target group I’ll outline. 
 – Provide a brief rationale for how each concept raises brand recognition.

• Video ads 
 – Design and animate short spots in Adobe After Effects. 
 – Keep the tone corporate and professional—clean motion, on-brand typography, subtle transitions. 
 – Supply final MP4s plus working project files for future tweaks.

• HTML5 display ads 
 – Build responsive banners in Google Web Designer. 
 – Ensure layout, copy, and animation echo the video look so the campaign feels seamless. 
 – Deliver exported HTML5 packages ready for major ad networks.

All assets should be optimized for fast loading, meet common ad‐network specs, and include clear naming conventions so my marketing team can track performance easily. A concise timeline and at least one round of revisions for each asset will keep us aligned as the project progresses.",fixed,750,1500.0,EUR,1.14254,,,"Graphic Design, Branding, Advertising, Animation, After Effects, Creative Design, Video Ads","Design, Media & Architecture, Sales & Marketing, Sales & Marketing, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture","3, 6, 6, 3, 3, 3, 3",56.0,907.9308928571429,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40549344,Remote Software Sales Executive Needed,https://www.freelancer.com/projects/saas/Remote-Software-Sales-Executive-Needed,"I need an experienced sales executive who can take full ownership of growing revenue for my software product line while working 100 % remotely. Your primary goal is to close new business with medium-sized enterprises, guiding each prospect from first touch through contract signature and onboarding. 

You’ll be expected to: 
• Source and qualify mid-market leads, using channels such as LinkedIn Sales Navigator, email outreach, and industry events. 
• Run persuasive product demos, address technical or commercial objections, and tailor proposals to each prospect’s needs. 
• Negotiate pricing, manage the deal cycle inside our CRM (HubSpot/Salesforce—use whichever you’re most comfortable with), and hit mutually agreed monthly revenue targets. 
• Maintain a healthy, transparent pipeline by submitting concise weekly reports that cover forecasts, closed-won figures, and next-step actions. 

Success will be measured by the incremental software revenue you generate each month and the sustainability of the client relationships you establish. If you have a proven track record selling SaaS or other software solutions to medium enterprises and you thrive in a fully remote, results-driven environment, let’s talk—your expertise could be the catalyst for our next growth phase.",fixed,250,750.0,USD,1.0,,,"Excel, Sales, CRM, Salesforce.com, Account Management, Lead Generation, Business Development, SaaS","Data Entry & Admin, Sales & Marketing, Sales & Marketing, Business, Accounting, Human Resources & Legal, Business, Accounting, Human Resources & Legal, Sales & Marketing, Business, Accounting, Human Resources & Legal, Websites, IT & Software","4, 6, 6, 7, 7, 6, 7, 1",16.0,500.625,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40548129,30-Second Portfolio Showcase Video,https://www.freelancer.com/projects/adobe-premiere-pro/Second-Portfolio-Showcase-Video,"I run a web agency in Germany and need a sharp, 30-second video that shows off our portfolio websites. I’ll send you a list of the exact sites to record; please capture smooth, high-resolution screen footage of each one, focusing on the key screens I provide. 

The finished piece should: 
• Highlight the screenshots of our clients’ sites, using clean transitions and light motion to keep it engaging. 
• Keep the pace brisk—roughly 3–4 seconds per project—to fit the 30-second limit. 
• Include tasteful background music (royalty-free) and simple on-screen text for project names if it enhances flow. 
• Be delivered in 1080p MP4 plus the editable project file (Premiere Pro, Final Cut, or DaVinci Resolve—whatever you work in). 

Feel free to add subtle touches such as zoom-ins or quick UI glimpses, but the primary focus is the visuals we supply. Once the first draft is ready, I’ll give notes; one revision round should be enough. Let me know your preferred capture and editing tools, and your turnaround time.",fixed,30,250.0,USD,1.0,,,"Video Services, After Effects, Final Cut Pro, Video Production, Video Editing, Adobe Premiere Pro, DaVinci Resolve, Video Post-editing","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture","3, 3, 3, 3, 3, 1, 3, 3",121.0,99.93388429752066,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40547976,Fan Video Social Media Manager,https://www.freelancer.com/projects/video-editing/Fan-Video-Social-Media-Manager,"I need help launching and growing a brand-new fan account focused entirely on video content. The plan is simple: create engaging fan-made edits and share them across YouTube, Instagram, and TikTok so the community has one place to enjoy short and long-form highlights.

What I’m looking for
• Set up fresh profiles on the three platforms, making sure the handles, bios, and banners feel consistent and on-brand. 
• Edit and upload regular fan-made edits—think dynamic cuts, smooth transitions, and catchy captions that fit each platform’s style. 
• Craft optimized titles, descriptions, tags, and hashtags to reach the widest possible audience. 
• Schedule posts so followers see steady, predictable updates. 
• Track basic analytics and send me brief weekly summaries so we can spot what works and double down.

If you already edit video and understand how content performs on YouTube, Instagram Reels, and TikTok, I’d love to work together. Drop a quick note about your editing tools, past examples of fan edits, and how you normally approach a multi-platform schedule.",fixed,10,30.0,USD,1.0,,,"Copywriting, YouTube, Article Writing, Creative Writing, Content Writing, Video Editing, Social Media Management, Content Creation","Writing & Content, Websites, IT & Software, Writing & Content, Writing & Content, Writing & Content, Design, Media & Architecture, Websites, IT & Software, Writing & Content","2, 1, 2, 2, 2, 3, 1, 2",49.0,24.20408163265306,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40547404,German B2B Cold Calling Specialist,https://www.freelancer.com/projects/german-translator/German-Cold-Calling-Specialist,"I run a fast-growing AI-driven marketing agency and need an experienced German-speaking caller who can get decision-makers from medium-sized enterprises on the phone and book them straight into my calendar. The objective is very clear: create real appointments, not just warm leads, so my consultants can present our automation and data-powered advertising solutions. 

You will work from my call list and brief pitch deck, adapt the script as you see fit, and keep notes in our CRM. Native-level German, a confident phone presence, and the ability to handle objections about AI services are essential. Because I want momentum right away, I’m looking for someone who can start immediately and show first results within the first week. This is primarily a performance-based position.

Your earnings are based on the clients that sign with us after appointments you book.

High performers have the opportunity to earn significantly more than with a traditional hourly position.

Long-term cooperation is our goal.

Deliverables I’ll review:
• Daily call logs inside HubSpot 
• Recordings (or summaries) of each qualified conversation 
• A minimum number of booked meetings agreed before kickoff 

If you have recent success setting appointments in the DACH market, especially for tech or marketing solutions, let’s talk today so we can get you dialing tomorrow.",fixed,250,750.0,EUR,1.14254,,,"Internet Marketing, Telemarketing, Sales, Google Adwords, CRM, German Translator, Customer Service, Lead Generation, Appointment Setting, B2B Marketing","Sales & Marketing, Sales & Marketing, Sales & Marketing, Sales & Marketing, Sales & Marketing, Translation & Languages, Data Entry & Admin, Sales & Marketing, Business, Accounting, Human Resources & Legal, Sales & Marketing","6, 6, 6, 6, 6, 10, 4, 6, 7, 6",9.0,316.6666666666667,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40547381,Edit University Startup Pitch Video,https://www.freelancer.com/projects/subtitles-and-captions/Edit-University-Startup-Pitch-Video,"We need a video editor for a 3–5 minute university startup pitch video.

Project: Eunoia, a privacy-first AI digital parenting and child-safety platform.

The video should look modern, warm, human, and professional. It should not feel like a school/report summary. Story flow:
Problem → solution → prototype → business model → vision.

We will provide: script, team voice recordings, prototype screenshots, logo/project name, market/business content, and slide text.

Please create:
- 16:9 MP4 video
- 3–5 minutes, ideally around 4 minutes
- clean startup pitch style
- subtitles/captions
- simple slides with minimal text
- smooth transitions
- light background music
- audio cleanup if needed
- clear prototype presentation

Content:
Parents want to protect children online without spying or breaking trust. Many parental-control apps rely on blocking and surveillance. Eunoia gives risk summaries, multi-child overview, conversation guidance, and emergency support without private message reading. Show prototype V1 → V2, from single-child dashboard to improved multi-child safety dashboard.

USP: privacy-preserving guidance and family trust, not surveillance.

Business model: possible EU institutional partnerships, not guaranteed. If not possible, families pay directly. Outside EU: direct subscription.

Closing idea: protecting children online without turning parenting into surveillance.

Please mention delivery time, revisions, subtitles, and editable file availability.",fixed,8,30.0,EUR,1.14254,,,"Video Services, Commercials, Video Production, Video Editing, Video Post-editing, Audio Editing, Video Ads, Subtitles & Captions","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Translation & Languages","3, 3, 3, 3, 3, 3, 3, 10",28.0,28.142857142857142,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40547281,Interior Designer / FF&E + Finish CDs — 4-Unit Gut Reno (Architect Already Engaged),https://www.freelancer.com/projects/lighting-design/Interior-Designer-Finish-CDs-Unit,"Summary
I'm a developer running a 4-unit residential gut renovation (interior + exterior scope) in Jersey City, NJ. The architect of record is engaged and producing the permit/structural CD set. I need an interior designer to own the finish-level design and documentation that layers on top.
This is an execution role, not a blank-canvas role. The structural decisions are largely made. I need someone who designs to budget, documents precisely, and ships on schedule.

Scope of deliverables:

Finish plans + finish schedules (flooring, tile, paint, wall treatments) — per unit and common areas
Decorative lighting layout / RCP, coordinated into the architect's electrical set before MEP rough-in
Millwork & casework elevations + details (kitchens, vanities, built-ins, closets) at fabrication-ready scale
Tile setting-out / layout drawings for wet areas
Plumbing fixture + hardware specs and locations
FF&E schedule (manufacturer, model, dimensions, finish, qty, lead time, allowance) — purchase-ready
Exterior finish direction (façade materials, color, entry, lighting)

How I work:

I work from the architect's CAD backgrounds as the governing base — no independently redrawn dimensions.
Designs are built to a per-category budget allowance. Renders are for intent; the schedule is the deliverable.
Millwork drawings need to be detailed enough to quote and fabricate from — several vendors are overseas, so the drawings have to stand on their own.
I expect a defined deliverables list with dates, staged milestones, and clear payment gates tied to delivery.

You're a fit if you:

Have done multi-unit residential or full gut renos, not just single-room staging
Can produce a real FF&E schedule and millwork CDs (please share samples of both)
Are comfortable coordinating with an architect of record and overseas vendors
Move quickly and hit committed dates

To apply, send:

A finish CD set and an FF&E schedule from a past project (samples required — applications without them won't be reviewed)
Your typical turnaround for a deliverable package this size
Your rate structure (hourly vs. fixed per phase) and earliest start date
One sentence on how you keep finish drawings coordinated with an architect's permit set

Start is immediate for the right person. I value speed and precision equally—tell me how you deliver both.

https://drive.google.com/file/d/1ZHdA9ZW8x_e0hLU_ZohQGqaZrJzj7Zt6/view?usp=drive_link

https://poly.cam/album/846adbac-cf0c-43b6-8f74-12647ed2ebeb?",fixed,750,1500.0,USD,1.0,,,"Project Management, Building Architecture, Home Design, AutoCAD, Interior Design, Lighting Design, Exterior Design","Business, Accounting, Human Resources & Legal, Design, Media & Architecture, Engineering & Science, Engineering & Science, Design, Media & Architecture, Design, Media & Architecture, Writing & Content","7, 3, 5, 5, 3, 3, 2",58.0,1035.2241379310344,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40545906,Google Product Review Writing,https://www.freelancer.com/projects/seo-writing/Google-Product-Review-Writing,"I’m launching a new venture and need a set of compelling, natural-sounding product reviews that will appear on Google. Your words should read as though they come from genuine customers, highlighting key features and real-world benefits without sounding promotional or scripted. 

You will receive product information, buyer personas and any talking points I want emphasized; from there, each review should be unique in tone, length and perspective so they feel organic when viewed together on the platform. Proper spelling, native-level fluency and adherence to Google’s content policies are non-negotiable. 

Deliverables 
• A batch of original Google-ready product reviews (number to be agreed before kickoff) 
• Simple spreadsheet noting review text, proposed star rating and reviewer “voice” for my quick copy-and-paste use 

I’m happy to answer any other questions once we connect—looking forward to seeing how you bring authenticity to these first impressions.",fixed,8,30.0,EUR,1.14254,,,"Copywriting, Audio Services, Voice Talent, Creative Writing, Content Writing, SEO Writing, Content Creation, Content Development","Writing & Content, Design, Media & Architecture, Design, Media & Architecture, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content","2, 3, 3, 2, 2, 2, 2, 2",90.0,17.127777777777776,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40545583,AI Specialist in Claude Code & Higgsfield Needed,https://www.freelancer.com/projects/claude-code/Specialist-Claude-Code-Higgsfield-Needed,"Title: Claude Code & Higgsfield AI Expert Needed

I’m looking for an experienced freelancer with strong expertise in Claude Code and Higgsfield AI for a long-term collaboration.

Requirements:

* Extensive experience using Claude Code
* Proven experience creating videos with Higgsfield AI
* Strong prompt engineering skills
* Ability to follow detailed instructions without unnecessary creative changes
* Excellent communication in English

What you’ll do:

* Build and optimize workflows using Claude Code
* Create high-quality AI videos with Higgsfield
* Help streamline and automate parts of our content creation process
* Deliver work quickly and consistently

To apply, please include:

* Examples of projects you’ve completed with Claude Code
* Examples of Higgsfield AI videos you’ve created
* Your hourly rate
* Your availability
* A brief description of your experience with both tools

This is a long-term opportunity for the right person. Please only apply if you have real, hands-on experience with both Claude Code and Higgsfield AI.",fixed,10,30.0,USD,1.0,,,"Prompt Engineering, AI Model Development, AI Content Creation, AI Content Editing, AI Development, Higgsfield, Claude Code, AI Video","Artificial Intelligence, Artificial Intelligence, Artificial Intelligence, Artificial Intelligence, Artificial Intelligence, Artificial Intelligence, Artificial Intelligence, Artificial Intelligence","104, 104, 104, 104, 104, 104, 104, 104",33.0,30.265454545454546,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40545571,Exakte Wiederzeichnung eines Designs für Kleidung,https://www.freelancer.com/projects/vector-design/Exakte-Wiederzeichnung-eines-Designs,"Projektziel
Ich habe bereits ein vollständiges Design entwickelt.
Es soll kein neues Design entworfen werden.
Die Aufgabe besteht ausschließlich darin, das vorhandene Design professionell als Vektorgrafik zu digitalisieren und für den hochwertigen Stoffdruck aufzubereiten.
Das beigefügte Referenzbild ist verbindlich.
Bitte keine stilistischen Änderungen oder eigenen Interpretationen vornehmen.

Designstil
Das Design orientiert sich an:
Italienischer Majolika-Keramik
Mediterraner Eleganz
Amalfi-Küste
Luxusmode
Handgemalten Ornamenten
Das Design soll hochwertig, zeitlos und elegant wirken.
Bitte keine moderne Clipart-, Comic- oder KI-Optik.

Referenzbild
Das beigefügte Bild ist die finale Version des Designs.
Bitte übernehmen:
Sonne
Zitronen
Ranken
Blüten
Bordüren
Farben
K-Blüte
möglichst originalgetreu.
Das Referenzbild ist verbindlich.

Farbpalette
Die Farbwelt soll warm, mediterran und luxuriös wirken.
Hauptfarben
Ceramic Cream
Verwendung:
Hintergrund
Beschreibung:
Warmes Cremeweiß
Kein Reinweiß

Amalfi Blue
Verwendung:
Hauptornamente
Beschreibung:
Kräftiges mediterranes Blau

Deep Cobalt
Verwendung:
Schattierungen
Konturen
Beschreibung:
Tiefes Kobaltblau

Limoncello Yellow
Verwendung:
Zitronen
Sonne
Beschreibung:
Warmes Zitronengelb

Lemon Gold
Verwendung:
Konturen
Ornamente
Akzente
Beschreibung:
Edles warmes Gold
Nicht metallisch
Nicht glänzend

Olive Leaf Green
Verwendung:
Blätter
Beschreibung:
Gedämpftes mediterranes Olivgrün
Optional

Terracotta Accent
Nur kleine Akzente

Farbrichtlinien
Keine Neonfarben
Keine schwarzen Konturen
Gold nur als feine Konturen
Hintergrund immer Ceramic Cream
Harmonische mediterrane Farbwirkung
Keine kalten Blautöne

Bitte zusätzlich liefern:
HEX
RGB
CMYK

Benötigte Illustrationen
Bitte jedes Element einzeln als Vektordatei erstellen.
Element 001
Sonne
identisch zur Vorlage
Element 002
K-Blüte
identisch zur Vorlage
Element 003
große Zitrone
Element 004
kleine Zitrone
Element 005
große Ranke
Element 006
kleine Ranke
Element 007
Blüten
Element 008
Unterbrustbordüre
Element 009
Rocksaumbordüre

Bitte liefern:
SVG
PDF

Qualität
Ausschließlich Vektorgrafiken.
Keine Pixelgrafiken.
Keine KI-generierten Illustrationen.
Alle Elemente sollen beliebig skalierbar sein.

Please create the artwork arranged as garment panels based on the provided concept. Final placement and sizing may be adjusted slightly after the first fitting sample. Please also prepare editable placement panels for the bustier front, bustier back, skirt front, skirt back, waistband, straps and borders in Adobe Illustrator. I would like to be able to adjust the placement slightly after the first fitting if necessary.
Nutzungsrechte
Mit Abschluss des Projekts gehen sämtliche Nutzungsrechte an den erstellten Illustrationen auf mich über.
Die Dateien dürfen nicht weiterverkauft oder anderweitig verwendet werden.

Wichtige Hinweise
Dieses Projekt ist ein persönliches Herzensprojekt.
Das Design wurde bereits vollständig entwickelt.
Gesucht wird kein Designer, sondern eine Person, die das vorhandene Design technisch sauber als hochwertige Vektorgrafik umsetzt.

Ziel
Das fertige Ergebnis soll:
professionell
hochwertig
luxuriös
zeitlos
mediterran
handgemalt
wirken.
Es soll sich für hochwertigen Stoffdruck eignen und später für weitere Kleidungsstücke innerhalb derselben Kollektion wiederverwendet werden.",fixed,30,250.0,EUR,1.14254,,,"Graphic Design, Logo Design, Photoshop, Fashion Design, Illustration, Photoshop Design, Adobe Illustrator, SVG, Vector Tracing, Vector Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture","3, 3, 3, 3, 3, 3, 1, 1, 3, 3",25.0,101.92,,de,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40545475,App-freier Trennungsalarm entwickeln,https://www.freelancer.com/projects/electronics/App-freier-Trennungsalarm-entwickeln,"Ich brauche ein simples Zweigeräte-System, das ohne Smartphone oder App funktioniert und einen “Separations-Alarm” auslöst, sobald sich Sender und Empfänger mehr als etwa 10 Meter voneinander entfernen. 

Was ich mir vorstelle 
• Gerät A sitzt per Kabelbinder am Kameradreibein. 
• Gerät B steckt in meiner Hosentasche. 
• Alarmart ist flexibel – Ton oder Vibration ist beides in Ordnung, Hauptsache eindeutig wahrnehmbar. 

Rahmenbedingungen 
– Keine Kopplung mit Handy, keine App, keine Sprachmenüs: Das System wird ständig von unterschiedlichen Personen, welche nicht die selbe Sprache sprechen, an wechselnden Orten genutzt. 
– Reichweite auf rund 10 m einstellbar. 
– Einfache, robuste Bauweise, sofort einsatzbereit nach dem Einschalten. 
– Batteriebetrieb oder aufladbar per USB, mindestens einen Arbeitstag Laufzeit. 

Lieferumfang, den ich erwarte 
1. Funktionsfähiger Prototyp (2 × Gerät) inklusive Gehäuse. 
2. Kurzanleitung ohne Textwände – wenige Piktogramme reichen. 
3. Stückliste mit Bezugsquellen, damit ich später weitere Sets nachbauen lassen kann. 

Wenn Sie bereits ein fertiges Produkt haben, das alle Punkte erfüllt, freue ich mich über ein Angebot. Andernfalls bauen Sie mir bitte einen einfachen, zuverlässigen Prototypen. Schreiben Sie kurz, wie Sie die Distanzmessung lösen (z. B. UWB, BLE-RSSI, RF), welche Stromversorgung Sie planen und welchen Fertigstellungszeitraum Sie benötigen.",fixed,8,30.0,EUR,1.14254,,,"Wireless, Electronics","Engineering & Science, Engineering & Science","5, 5",1.0,8.0,,de,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40545319,Stundenbasierte Buchhaltung Berlin,https://www.freelancer.com/projects/accounting/Stundenbasierte-Buchhaltung-Berlin,"Ich benötige einmalig Unterstützung durch einen erfahrenen Buchhalter in Berlin, der auf Stundenbasis arbeitet. Die Hauptaufgaben umfassen: 

• Buchführung inklusive lückenloser Kontenabstimmung 
• Formale Prüfung der bestehenden Buchhaltung auf Vollständigkeit und Korrektheit 

Gearbeitet wird mit Banana; sind wenige Buchungen. 

Wenn du kurzfristig Kapazitäten hast und vor Ort arbeiten kannst, melde dich bitte mit einem kurzen Überblick zu deiner Erfahrung.",hourly,12,18.0,EUR,1.14254,40.0,week,"Accounting, Bookkeeping","Business, Accounting, Human Resources & Legal, Data Entry & Admin","7, 4",,,,de,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40543517,Outdoor Ultrasonic Vehicle Detection,https://www.freelancer.com/projects/object-detection/Outdoor-Ultrasonic-Vehicle-Detection,"I need assistance in developing electronic for an ultrasonic sensor system for indoor vehicle detection. This system will be used in an indoor environment to detect vehicles. This system must be IP65 conform.

Requirements:
- The sensor must be able to accurately detect vehicles at varying distances.
- The setup should be robust and weatherproof to withstand dust and water penetration.
- Ideally, the system should minimize false positives.

Ideal Skills and Experience:
- Experience with ultrasonic sensors and object detection
- Solid expertise in electronic design",hourly,25,50.0,USD,1.0,40.0,week,"Engineering, Electronics, Product Design, Circuit Design, Electronic Design, Embedded Systems, Signal Processing, Object Detection","Engineering & Science, Engineering & Science, Product Sourcing & Manufacturing, Engineering & Science, Engineering & Science, Engineering & Science, Engineering & Science, Artificial Intelligence","5, 5, 8, 5, 5, 5, 5, 104",36.0,34.083333333333336,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40542509,Lexware to Sage Accounting Migration -- 2,https://www.freelancer.com/projects/xml/Lexware-Sage-Accounting-Migration-40542509,"Our bookkeeping for January-to-May sits in Lexware—about 400 transactions in total—and now needs to live in Sage without losing a single detail. The migration must carry over every transaction, attached receipt, customer and vendor record, plus all historical tax/VAT classifications exactly as they appear today. Existing category and account mappings have to remain intact so our reports in Sage match what we see in Lexware.

To help you scope the job, here is the data set: 400 bookings, full sets of receipts and invoices, and customer-vendor profiles. The Lexware export files can be provided in CSV, PDF, or XML; let me know which format you prefer for a smooth import workflow.

Deliverables
• Complete Sage company file containing all 400 historical transactions 
• All receipts/invoices linked to the correct entries 
• Preserved account mappings and VAT codes verified against the original figures 
• Brief reconciliation report confirming transaction count, balances, and tax totals

When you reply, please outline:
• Your direct experience with both Lexware and Sage migrations 
• The file formats you want for export/import 
• An estimated timeline to finish the job 
• A fixed-price quote for the entire migration

Accuracy and data integrity are critical, so I’ll review the final Sage file against the source before releasing the milestone.",fixed,30,250.0,EUR,1.14254,,,"XML, Data Processing, Accounting, Excel, Intuit QuickBooks, Financial Analysis, Xero","Websites, IT & Software, Data Entry & Admin, Business, Accounting, Human Resources & Legal, Data Entry & Admin, Business, Accounting, Human Resources & Legal, Business, Accounting, Human Resources & Legal, Business, Accounting, Human Resources & Legal","1, 4, 7, 4, 7, 7, 7",40.0,130.775,,en,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
40542455,Traditionelles T-Shirt-Design Elektro Kaya,https://www.freelancer.com/projects/print-design/Traditionelles-Shirt-Design-Elektro-Kaya,"Für unser Unternehmen Elektro Kaya suche ich eine ansprechende T-Shirt-Vorlage, die unseren professionellen Auftritt unterstreicht.

Worauf ich Wert lege
• Stil: traditionell und professionell – klar, aufgeräumt, ohne verspielte Extras. 
• Farben: Bitte ausschließlich die Farben unseres bestehenden Logos verwenden. 
• Platzierung: Das Logo soll deutlich auf der Vorderseite zu sehen sein.

Über uns
Seit 2005 sind wir auf neue & gebrauchte Haushaltsgeräte sowie Reparaturservice spezialisiert. Einen ersten Eindruck vermittelt www.elektro-kaya.com – dort findest du Logo, Farbwelt und Bildsprache.

Gewünschte Ergebnisse
1. Druckfertige Dateien (PDF / AI / EPS) für Vorder- und Rückseite. 
2. Mock-ups, die zeigen, wie das Shirt an einer Person wirkt. 
3. Eine editierbare Quelle, falls wir später kleine Anpassungen (z. B. Jahreszahl) brauchen.

Wichtig
Halte das Design schlicht, achte auf gute Lesbarkeit des Logos und wähle eine Typografie, die die Professionalität unseres Services spiegelt. Wenn du Fragen zu genauen Farbcodes oder weiteren Markenrichtlinien hast, melde dich einfach – ich reagiere zeitnah.",fixed,30,250.0,EUR,1.14254,,,"Graphic Design, Logo Design, Photoshop, Typography, T-Shirts, Creative Design, Adobe Illustrator, Adobe Photoshop, Print Design, Design Optimization","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture","3, 3, 3, 3, 3, 3, 1, 3, 3, 3",69.0,78.26072463768115,,de,dataset_freelancer-scraper_2026-07-02_23-54-41-352.json
